,date_index0,date_index1,date_index10,date_index11,date_index12,date_index13,date_index14,date_index15,date_index16,date_index17,date_index18,date_index19,date_index2,date_index20,date_index21,date_index22,date_index23,date_index24,date_index25,date_index26,date_index27,date_index28,date_index29,date_index3,date_index30,date_index31,date_index32,date_index33,date_index34,date_index35,date_index36,date_index4,date_index5,date_index6,date_index7,date_index8,date_index9,title
1801,53,62,97,70,60,59,55,58,92,87,67,59,64,68,59,71,98,92,63,63,64,63,71,62,74,74,49,56,69,52,71,55,70,63,84,77,100,Red Dog
1802,14,14,61,64,56,43,36,35,34,32,38,33,16,25,24,23,21,22,25,24,17,16,14,19,14,14,17,16,11,10,10,21,21,26,100,90,68,Jab Tak Hai Jaan
1803,65,68,64,46,40,38,41,44,45,34,33,31,68,29,33,38,35,30,26,23,24,44,51,49,43,30,27,20,22,26,32,48,50,67,97,90,100,The Runaways
1804,78,55,77,76,80,80,73,65,74,73,75,77,55,77,67,77,71,74,66,75,73,66,62,66,53,65,73,68,68,70,57,71,91,92,89,100,79,Detention
1805,36,0,33,0,67,34,0,0,43,50,33,0,0,34,36,45,44,100,34,35,0,84,0,33,49,38,33,34,34,0,45,33,33,0,0,0,0,Loose Cannons
1806,27,40,38,59,52,31,39,40,28,30,38,40,45,29,18,19,21,19,26,27,17,15,12,70,12,21,20,21,14,14,9,100,85,60,44,41,43,Sicko
1807,13,15,58,47,38,36,44,52,56,40,38,37,17,35,33,46,63,47,46,39,32,29,37,18,40,26,24,23,23,25,39,21,25,46,89,100,91,The Purge: Anarchy
1808,0,0,100,39,0,80,43,66,99,96,0,19,0,0,0,32,32,0,19,0,0,21,31,0,0,0,18,18,18,0,0,19,0,0,22,67,0,Harold & Kumar Go to White Castle
1809,35,34,39,33,41,31,33,23,18,18,14,18,40,12,10,10,8,6,6,9,9,4,3,45,4,7,5,6,6,3,4,49,48,55,100,66,40,Black Christmas
1810,0,0,39,0,0,0,44,100,32,0,19,20,0,20,45,0,0,0,0,20,0,22,33,0,0,0,0,20,0,0,0,38,0,0,0,34,67,Breakin' All the Rules
1811,47,100,56,13,13,20,17,70,30,28,15,38,75,19,14,25,54,22,33,43,31,29,58,46,70,99,36,21,16,26,21,34,19,32,60,83,38,The Savages
1812,16,18,32,39,24,24,32,55,42,26,11,13,3,11,21,33,21,11,9,4,11,2,6,19,22,15,11,9,2,6,17,28,30,18,90,79,100,The Ultimate Gift
1813,55,17,41,21,11,38,58,32,39,16,26,31,40,27,51,31,22,26,41,36,37,73,100,44,37,30,20,20,21,39,46,63,38,39,42,82,56,Trust the Man
1814,47,51,96,94,68,44,24,23,29,55,45,23,100,19,18,13,18,31,20,15,14,4,13,89,11,18,13,9,6,8,8,74,69,54,55,63,84,Hamlet 2
1815,15,18,72,52,48,38,37,55,55,35,27,41,21,35,23,37,46,23,28,20,23,31,35,9,46,20,22,36,27,28,25,10,36,58,80,100,91,The Wailing
1816,11,26,49,42,32,46,70,45,51,51,15,31,52,40,26,19,56,15,20,35,31,26,6,36,42,35,43,15,19,20,24,31,41,68,83,100,86,Glee: The 3D Concert Movie
1817,97,66,67,87,86,59,59,55,58,60,82,80,62,53,53,53,51,59,78,79,52,53,56,69,54,60,82,80,54,48,48,100,88,51,55,57,56,Barbecue
1818,33,60,43,57,45,64,54,87,93,37,26,49,59,31,39,67,29,37,22,18,24,29,44,71,48,44,26,36,27,10,12,53,90,85,62,95,100,Princess Kaiulani
1819,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,90,0,0,0,0,Opal Dream
1820,33,36,99,100,69,51,53,53,56,69,77,49,35,54,71,60,59,70,66,47,44,41,44,45,51,54,64,44,43,38,44,47,32,35,34,40,70,Heist
1821,38,27,30,37,22,25,15,22,17,21,16,11,13,11,11,12,12,5,8,3,11,3,12,28,16,10,10,8,3,9,0,33,100,32,70,84,57,Undiscovered
1822,23,26,50,40,36,34,42,55,49,27,24,25,33,25,38,53,41,26,25,22,24,32,43,33,38,20,21,18,17,25,36,40,44,55,78,100,79,The Girl on the Train
1823,25,60,44,80,70,33,17,0,17,35,30,29,52,34,8,17,34,44,60,30,25,50,42,100,34,45,21,41,17,0,17,92,60,43,77,17,17,Veronika Decides to Die
1824,0,0,0,0,0,52,0,0,44,47,0,64,0,0,46,0,0,0,0,0,0,0,0,0,0,83,0,100,49,0,0,0,0,0,0,41,0,"Ultramarines: A Warhammer 40,000 Movie"
1825,22,0,19,38,19,60,0,0,34,48,19,20,0,40,21,0,97,39,19,40,83,87,33,19,65,78,19,0,81,43,100,57,59,0,44,32,0,The I Inside
1826,50,43,55,57,42,48,43,74,85,100,56,51,45,25,64,27,25,33,35,28,46,38,30,31,41,29,21,15,9,26,10,36,55,46,72,68,57,Beneath Hill 60
1827,19,18,87,100,76,62,59,50,63,67,94,69,11,86,56,46,41,63,84,46,32,34,33,26,50,58,55,27,30,23,24,35,25,30,67,53,47,Polisse
1828,29,33,53,39,37,38,44,64,61,35,36,37,31,35,38,47,39,26,28,23,21,25,34,31,32,31,32,30,25,24,23,29,30,40,82,100,85,Awake
1829,10,16,74,46,41,43,31,36,46,36,25,22,11,27,29,29,30,36,20,27,22,20,16,10,24,29,16,17,15,18,21,11,14,18,73,100,92,Skin Trade
1830,35,40,29,24,25,34,43,60,66,58,52,37,36,34,43,51,64,33,38,26,27,32,50,30,45,45,33,38,42,54,87,49,44,33,37,62,44,Crazy Heart
1831,14,17,39,24,26,26,34,52,41,30,26,21,13,19,30,41,42,25,18,17,15,20,29,14,29,14,12,9,12,12,22,22,21,34,75,100,80,Baggage Claim
1832,77,100,51,43,39,37,60,73,66,32,30,24,85,24,35,40,32,23,23,18,23,43,45,55,43,21,22,19,21,21,28,57,44,39,81,84,95,The Namesake
1833,11,14,36,29,28,26,40,65,57,27,20,24,15,25,32,52,50,24,20,22,20,36,55,15,52,29,23,23,22,26,37,18,23,35,70,100,83,The DUFF
1834,30,12,27,12,6,18,29,12,7,28,18,12,35,12,19,20,22,30,6,12,12,0,18,21,28,14,6,29,100,47,80,12,12,23,12,43,35,The Haunting in Connecticut 2: Ghosts of Georgia
1835,78,100,66,60,45,54,63,76,54,41,48,53,62,49,57,70,46,44,36,33,35,42,43,53,46,45,46,57,46,63,60,53,50,41,61,76,71,Bright Star
1836,13,14,52,43,35,32,34,43,36,23,19,18,14,19,19,23,22,11,13,11,11,10,17,12,13,10,9,7,8,9,11,12,19,32,91,100,77,My Name Is Khan
1837,38,50,77,66,44,41,39,53,91,79,52,32,51,40,41,39,44,55,35,26,32,38,34,44,39,42,29,26,38,35,32,30,42,39,55,61,100,All Is Lost
1838,17,0,43,63,32,48,100,75,81,20,36,8,22,35,67,68,25,32,12,31,8,30,40,12,28,23,8,8,24,21,40,12,8,12,42,78,90,Namastey London
1839,82,65,33,19,34,42,33,22,22,27,27,24,78,21,24,47,18,9,34,11,0,8,38,75,16,11,11,11,19,36,32,12,30,15,100,58,53,The Wind That Shakes the Barley
1840,11,19,61,53,49,46,52,66,54,36,30,31,13,31,42,47,42,26,30,26,26,23,35,12,30,23,21,18,22,23,27,14,17,28,88,100,95,Yeh Jawaani Hai Deewani
1841,0,13,45,32,24,20,22,43,47,24,24,41,12,21,31,30,48,16,20,16,29,18,13,0,12,8,8,12,0,26,12,0,8,30,100,80,48,Valley of the Wolves: Iraq
1842,15,18,49,38,33,33,43,67,56,34,33,28,27,26,31,49,38,26,22,20,16,19,28,19,27,16,14,16,18,23,29,23,24,47,71,100,82,Nightcrawler
1843,19,21,26,16,30,17,23,11,44,0,0,3,13,26,5,5,4,3,3,3,2,2,5,16,7,12,0,4,0,5,3,28,19,26,38,46,100,Club Dread
1844,43,57,67,46,31,42,75,88,100,55,41,37,52,46,67,98,100,67,44,30,24,51,70,52,69,47,28,34,25,52,59,43,32,37,59,87,88,Little Miss Sunshine
1845,25,21,49,34,18,24,40,100,74,36,14,27,24,35,28,42,29,37,16,18,15,22,26,17,36,16,15,7,22,8,17,28,17,23,51,78,77,You Got Served
1846,20,17,43,34,28,35,32,45,48,40,21,25,16,22,34,43,43,21,19,20,19,24,37,24,27,21,16,19,15,14,20,31,32,42,68,100,77,50/50
1847,30,42,58,43,41,48,52,64,59,43,32,35,35,41,44,46,41,32,27,33,27,29,39,41,39,21,28,25,29,28,31,37,45,65,100,83,75,Shutter
1848,19,20,40,36,36,34,39,64,56,31,29,29,28,32,42,59,51,36,25,24,23,32,41,21,38,22,21,18,20,27,38,29,37,42,67,100,72,That Awkward Moment
1849,65,76,71,63,66,64,72,87,91,66,75,67,73,68,74,87,80,72,64,72,65,65,75,64,66,62,65,60,57,66,65,62,65,68,84,100,99,Kicks
1850,21,44,81,38,31,36,48,74,82,32,20,24,25,36,52,60,46,39,20,35,25,16,13,22,32,29,21,24,35,30,13,41,43,35,45,100,98,Akeelah and the Bee
1851,23,31,44,41,37,39,52,64,60,26,32,32,29,31,33,53,58,51,32,29,31,41,37,35,46,25,27,29,38,31,40,41,40,40,100,97,74,New in Town
1852,15,36,70,42,32,32,29,51,48,44,31,35,44,28,30,40,42,40,42,29,39,31,35,33,52,64,43,24,30,24,39,26,27,21,69,100,94,Syriana
1853,33,38,31,34,25,31,44,74,100,59,47,34,30,40,25,39,30,28,10,30,21,20,31,30,34,35,0,12,8,8,15,58,41,39,42,29,33,Bon Cop Bad Cop
1854,80,0,75,51,77,26,56,34,0,27,55,89,33,35,41,37,0,57,85,87,0,40,68,50,65,50,25,26,74,0,63,51,100,26,27,100,65,The Boondock Saints II: All Saints Day
1855,0,28,0,77,26,25,26,0,100,0,52,0,0,24,24,0,0,66,24,48,0,0,0,69,33,0,24,48,49,49,0,0,25,0,26,0,0,The City of Your Final Destination
1856,77,93,48,40,35,44,64,85,78,48,41,36,81,45,65,94,77,44,37,34,29,42,72,43,52,29,26,26,26,38,51,39,33,51,72,100,77,Enough Said
1857,28,33,55,44,39,40,47,67,62,34,31,33,32,31,35,49,52,34,29,31,27,32,41,32,38,35,28,26,25,31,37,34,39,44,70,100,88,Easy A
1858,69,70,67,65,73,66,75,93,76,67,65,93,63,80,80,91,79,62,53,53,52,55,63,64,58,45,45,43,45,45,47,66,63,64,73,100,81,Prom
1859,93,96,69,51,43,47,43,63,100,81,51,46,95,49,45,52,71,66,46,40,33,33,44,87,47,47,36,27,31,33,44,59,51,52,52,65,80,Anomalisa
1860,64,72,64,51,42,46,58,65,77,60,42,34,61,41,40,66,48,44,31,26,44,92,95,38,92,77,51,44,44,43,58,51,41,46,65,100,95,Another Year
1861,47,24,41,50,39,31,37,29,66,22,27,32,15,28,17,35,28,23,11,21,9,12,26,27,26,16,4,15,16,29,11,26,38,53,99,100,78,It's Kind of a Funny Story
1862,17,19,26,64,30,11,54,27,40,60,83,71,19,100,73,40,79,45,54,60,27,42,51,31,50,62,44,40,36,35,32,26,20,35,76,82,28,Made in Dagenham
1863,38,51,0,0,0,0,76,0,100,0,0,0,51,0,0,53,51,0,35,36,0,78,0,0,0,35,0,0,0,0,51,0,0,0,0,53,0,When Did You Last See Your Father?
1864,0,34,47,0,0,33,34,0,36,45,0,34,0,34,68,100,0,0,43,32,65,0,67,0,36,44,0,66,33,99,0,0,33,66,0,0,36,The Secret of Kells
1865,47,60,62,64,57,57,70,100,82,59,55,52,57,56,61,67,65,46,41,43,39,41,63,54,57,36,31,39,33,27,37,46,57,57,80,90,87,Begin Again
1866,87,0,41,0,0,43,0,65,0,42,43,0,0,0,56,78,88,0,0,0,100,54,73,41,75,0,43,41,42,0,60,41,0,0,0,63,61,Down in the Valley
1867,33,35,88,33,0,31,32,0,0,42,0,61,45,0,0,69,0,0,31,0,0,0,34,88,0,44,62,0,32,32,100,0,31,63,32,35,45,Brooklyn Rules
1868,73,72,70,72,68,74,84,71,52,65,79,80,52,100,89,71,58,66,72,72,73,72,68,73,59,75,84,77,77,73,68,75,74,76,76,69,52,Restless
1869,83,73,79,70,79,100,88,81,70,73,59,64,91,69,82,75,59,85,73,66,70,82,53,70,69,68,65,60,47,66,66,94,87,73,81,98,87,Fido
1870,0,65,0,0,0,61,0,0,68,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,100,0,0,0,0,0,The Wendell Baker Story
1871,15,29,73,83,78,51,46,44,63,31,41,49,51,55,30,28,27,18,23,44,27,32,36,39,22,33,29,20,17,21,27,46,54,72,100,95,82,Wild Target
1872,69,50,85,86,85,98,85,59,62,73,84,85,51,73,55,53,51,69,72,59,71,69,52,73,53,61,65,73,72,58,54,81,76,69,100,82,66,Pathology
1873,0,0,0,0,0,0,0,0,0,96,0,67,0,0,0,0,0,100,72,77,0,0,71,0,92,0,0,0,0,0,0,79,0,70,70,0,0,10th & Wolf
1874,0,0,69,0,0,0,75,0,0,0,33,0,0,0,0,0,100,66,31,0,33,0,0,0,0,32,32,33,0,0,0,33,34,68,37,54,0,Dear Wendy
1875,74,64,82,82,75,81,87,73,60,78,71,69,51,77,88,71,65,78,80,86,88,100,82,72,73,72,81,74,88,87,70,81,79,81,64,67,62,Aloft
1876,52,50,37,75,40,0,0,0,0,36,0,0,37,39,0,0,0,0,0,76,39,51,49,0,36,0,0,0,0,0,100,67,0,0,51,0,0,The Death and Life of Bobby Z
1877,11,3,3,1,0,0,0,1,0,6,3,1,3,2,2,3,1,1,0,2,2,2,8,2,5,3,4,1,9,100,74,0,0,0,1,2,1,Swelter
1878,59,18,58,100,64,97,42,18,31,64,94,28,36,18,71,54,48,50,35,70,18,42,48,44,24,31,36,21,49,24,36,87,35,30,48,12,54,My Lucky Star
1879,0,54,20,28,12,0,26,14,20,39,13,12,19,13,65,28,0,100,13,25,13,13,0,18,41,20,13,25,13,0,14,37,24,0,41,14,20,Imagine Me & You
1880,10,10,40,22,22,27,32,43,28,14,11,5,7,15,16,10,5,5,6,4,10,5,9,5,9,2,2,3,2,2,4,6,9,19,66,100,51,Mr. Church
1881,77,59,47,0,0,24,75,28,28,23,24,24,88,0,0,56,28,47,47,47,24,99,86,0,57,0,47,24,24,52,59,0,0,48,100,29,29,Green Street 3: Never Back Down
1882,12,7,40,37,33,24,29,32,34,25,20,21,7,16,19,18,18,17,15,10,17,13,14,11,22,13,18,15,15,17,21,11,15,10,44,100,70,Code of Honor
1883,7,7,42,88,71,33,34,54,34,7,56,71,7,20,46,47,55,100,56,87,68,20,40,7,34,21,25,33,53,20,27,24,16,34,53,94,94,Far from Men
1884,52,83,57,25,29,31,48,82,59,21,16,16,53,27,34,50,36,19,10,18,16,14,31,22,24,12,14,12,8,25,36,28,24,48,87,100,86,Thank You for Smoking
1885,19,22,51,32,30,25,24,26,19,20,20,8,28,11,19,29,18,21,12,15,13,14,22,19,15,12,12,11,15,11,19,31,28,42,68,100,33,Hostel: Part II
1886,21,31,53,47,46,50,45,51,56,43,44,43,29,39,46,60,74,63,52,46,35,58,61,25,57,51,42,50,61,63,87,93,73,46,54,64,74,An Education
1887,56,53,33,24,47,17,43,66,38,23,28,24,31,14,35,32,44,23,13,16,9,17,49,24,36,12,13,14,5,8,32,22,26,55,57,63,100,Shopgirl
1888,5,35,29,9,25,14,30,22,36,16,18,29,22,18,31,21,18,4,7,7,7,19,9,23,0,5,0,7,5,3,7,32,16,37,61,100,36,Witless Protection
1889,15,0,52,26,0,41,43,21,20,26,39,13,21,0,15,64,42,54,27,0,14,14,0,27,0,13,0,26,0,42,0,26,94,14,72,42,100,The Work and the Glory
1890,57,62,84,75,71,65,71,71,72,59,66,62,56,65,59,57,64,59,64,64,62,63,56,64,55,53,59,57,59,61,54,58,73,79,100,96,94,Extract
1891,41,20,36,23,35,12,53,20,19,12,24,12,0,49,27,39,38,35,12,12,37,26,19,24,38,49,0,29,24,39,0,35,61,25,67,100,0,Code 46
1892,0,18,62,16,87,44,23,9,35,15,14,0,26,15,15,9,9,0,0,22,0,0,0,14,0,22,15,0,7,0,0,36,7,45,94,100,27,Outside Bet
1893,14,11,31,36,100,23,15,11,11,18,18,10,16,7,7,6,10,9,15,8,6,6,5,18,6,7,9,5,4,5,5,24,22,16,15,19,24,Albert Nobbs
1894,16,42,56,69,35,63,78,90,81,90,83,68,50,91,100,89,40,89,48,62,42,71,48,64,63,55,54,34,83,71,64,29,64,42,44,65,73,Black November
1895,10,15,39,37,49,41,32,57,37,34,30,29,10,28,38,46,31,17,21,21,31,27,14,15,24,19,12,13,20,18,27,10,15,20,58,100,74,Ta Ra Rum Pum
1896,56,66,90,40,34,41,49,62,67,45,41,41,65,35,48,57,59,43,44,36,35,29,40,49,48,30,27,26,36,36,39,46,40,43,63,96,100,Persepolis
1897,44,46,56,65,67,69,66,56,58,63,55,66,45,59,67,57,57,66,97,100,87,72,63,43,67,61,57,72,63,56,62,46,45,50,50,47,58,The Wave
1898,26,35,52,54,34,33,31,37,34,25,25,21,30,22,24,34,23,18,19,19,19,17,18,27,17,14,14,9,11,7,15,29,45,52,78,100,85,The Neon Demon
1899,62,67,43,37,44,52,66,61,77,47,32,37,58,46,53,100,43,53,38,39,43,34,68,38,39,25,27,42,26,45,51,35,23,27,52,82,79,Harry Brown
1900,21,38,48,37,30,29,28,44,40,24,18,20,37,21,19,30,27,12,13,11,10,14,20,34,19,13,11,11,9,10,13,40,37,39,71,100,83,Spider-Man 3
1901,31,31,60,69,72,73,69,64,61,69,91,85,43,61,53,49,50,55,75,100,76,55,53,43,52,54,69,68,54,65,56,45,38,40,43,59,56,Juno
1902,20,37,11,88,92,91,86,76,100,50,45,36,32,43,24,44,42,29,25,26,21,21,31,25,33,15,20,18,20,18,16,16,25,22,26,19,29,Pound of Flesh
1903,80,87,69,58,54,61,63,74,71,61,45,45,98,43,53,66,57,39,39,31,36,42,48,71,57,37,37,48,49,54,69,62,65,60,79,99,100,500 Days of Summer
1904,20,15,46,37,33,27,31,31,29,21,22,25,14,25,24,24,24,19,17,18,16,16,16,20,15,12,12,13,13,13,14,30,36,46,88,100,67,Magic Mike
1905,16,20,76,70,29,35,29,48,46,34,29,22,16,23,25,20,44,31,18,14,10,7,14,25,26,23,11,10,10,17,12,24,36,46,61,100,84,"Definitely, Maybe"
1906,16,15,69,43,32,32,35,55,47,30,22,18,18,20,22,36,34,19,14,14,12,15,25,14,29,19,18,12,15,15,21,15,22,33,69,100,93,Jumping the Broom
1907,36,30,64,50,56,63,63,74,71,55,43,42,31,37,37,47,45,38,34,30,32,30,34,35,38,25,23,22,21,23,25,41,43,52,93,100,87,The Great Gatsby
1908,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,74,0,0,0,0,0,0,0,0,0,"Good Night, and Good Luck."
1909,9,15,29,21,20,21,26,47,37,22,20,19,24,24,22,33,60,47,34,25,34,42,59,28,62,53,39,35,41,64,79,43,33,30,33,54,50,Capote
1910,31,35,69,56,42,59,52,71,60,44,40,25,42,21,35,36,35,23,16,26,20,14,27,33,21,16,11,11,11,15,20,51,28,51,91,100,100,The Descent
1911,8,8,36,21,16,12,17,20,20,11,10,8,12,9,10,12,12,5,7,5,4,6,8,10,8,4,5,3,4,3,8,14,67,75,81,100,68,Devil's Due
1912,28,42,49,62,46,39,28,41,49,46,20,20,36,21,17,30,48,23,8,20,27,15,21,40,32,18,10,19,12,11,5,39,32,48,100,88,95,The Devil's Rejects
1913,73,69,71,78,88,81,100,92,84,90,82,75,72,76,76,91,80,64,75,69,68,73,74,66,76,73,66,60,76,78,80,60,69,62,69,96,88,Dope
1914,74,83,66,50,44,43,46,61,61,39,32,34,85,36,41,54,47,29,25,24,23,27,35,55,36,22,19,20,20,21,28,46,44,52,72,100,93,Skyfall
1915,66,72,41,37,40,48,42,83,70,40,35,51,61,56,55,88,76,51,49,33,44,65,87,48,79,43,47,34,40,79,83,40,40,44,53,94,78,A Serious Man
1916,63,77,64,53,54,49,69,77,75,68,56,44,64,51,56,73,76,39,41,45,40,51,68,53,58,55,42,43,41,54,60,51,49,54,85,100,88,Get Low
1917,15,13,45,27,26,28,40,59,53,29,23,20,14,23,28,44,32,14,12,11,11,14,23,14,20,11,9,9,8,11,16,16,20,29,64,100,84,Beyond the Lights
1918,27,41,47,48,51,46,55,67,80,57,52,51,48,51,46,63,78,89,50,61,60,61,77,34,77,51,52,63,54,52,97,81,62,58,53,61,66,A Single Man
1919,0,30,37,37,19,97,42,30,0,58,0,20,58,0,0,33,19,0,0,0,20,21,31,0,59,100,0,0,0,21,30,37,0,19,41,0,29,Bride & Prejudice
1920,0,0,64,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,71,0,94,Who's Your Caddy?
1921,15,45,61,74,93,61,0,100,79,63,55,49,44,55,80,92,57,36,77,37,19,64,52,44,29,46,36,39,14,40,75,0,42,49,52,54,96,Veer-Zaara
1922,38,45,52,21,27,36,23,38,36,17,14,12,20,11,12,20,20,15,5,9,9,8,25,31,7,11,7,7,5,6,8,38,25,34,78,96,100,Redbelt
1923,87,96,77,76,70,74,77,90,90,79,79,76,100,73,78,83,84,72,66,68,68,69,82,78,83,67,70,68,64,67,83,74,78,73,78,97,94,Cyrus
1924,59,100,77,43,39,30,80,55,33,23,25,29,72,25,27,25,33,29,16,16,8,25,14,54,17,18,21,19,34,28,27,50,34,37,62,86,64,Factory Girl
1925,19,15,35,31,21,46,35,35,31,28,38,53,28,29,28,32,28,21,18,22,25,20,19,31,18,23,22,24,18,23,29,27,31,30,100,56,50,We Need to Talk About Kevin
1926,2,8,44,32,32,85,100,98,78,61,50,48,8,36,53,36,53,28,25,33,37,33,44,11,53,26,30,26,38,32,40,12,17,16,27,25,43,The Christmas Candle
1927,19,34,29,27,34,12,27,51,14,19,7,9,19,20,19,22,5,18,0,2,7,7,25,32,5,7,0,2,9,5,8,48,36,48,100,77,65,The Mighty Macs
1928,63,92,61,37,61,70,45,81,54,53,53,36,49,55,74,57,61,60,36,39,58,42,64,90,80,48,47,45,51,48,61,42,60,30,71,70,100,Mother and Child
1929,82,100,62,64,63,64,66,80,81,62,60,61,96,59,61,78,74,55,55,59,53,62,69,64,69,55,58,52,52,56,64,66,68,68,73,80,85,Somewhere
1930,37,37,61,63,48,45,57,42,40,39,28,20,30,30,26,28,36,24,21,24,20,18,20,42,17,18,12,13,10,14,14,38,51,59,98,100,95,I Hope They Serve Beer in Hell
1931,81,84,52,66,78,63,84,76,79,37,52,60,61,75,53,68,79,41,43,54,47,65,67,53,68,56,48,58,43,54,46,57,33,75,70,100,54,Hesher
1932,100,91,35,36,42,29,33,38,30,18,23,13,71,15,23,28,35,15,19,38,29,23,27,65,22,16,32,33,57,26,27,49,55,42,60,64,71,Dom Hemingway
1933,25,25,59,42,37,33,28,32,36,37,27,24,25,18,20,18,33,25,15,14,15,19,15,41,20,25,11,17,21,17,26,31,28,49,55,68,100,Freeheld
1934,34,77,55,51,32,19,60,48,57,48,13,26,58,66,40,35,33,98,33,45,20,40,49,75,49,73,46,26,26,53,21,46,54,20,41,100,25,The Extra Man
1935,22,0,100,0,65,0,65,68,26,51,0,43,25,21,43,34,0,25,65,64,65,22,22,38,51,73,21,21,0,65,78,42,85,42,22,45,51,Hard to Be a God
1936,42,68,39,26,54,58,49,0,57,29,0,26,100,40,14,34,84,0,13,13,79,14,68,13,0,51,26,13,13,0,0,78,39,67,14,87,85,Ca$h
1937,0,0,43,20,20,0,45,66,33,0,21,42,32,22,0,100,0,41,21,42,63,0,66,22,63,0,41,41,21,0,35,40,0,21,23,64,0,Wah-Wah
1938,21,18,62,13,29,33,51,50,100,16,26,26,15,31,44,47,31,58,38,13,34,22,36,21,36,45,46,30,39,13,40,38,42,17,35,59,42,Z Storm
1939,24,18,58,100,46,39,25,31,33,48,37,19,12,25,27,25,26,20,28,26,23,12,17,34,24,30,27,8,20,12,17,43,23,39,99,59,58,Twixt
1940,47,20,56,71,59,48,40,21,18,15,47,24,24,40,23,16,20,17,22,37,32,20,12,47,16,4,27,47,19,12,8,76,68,55,100,85,37,Stargate: The Ark of Truth
1941,18,23,52,38,29,28,34,41,36,25,23,22,26,25,25,37,33,23,20,18,18,22,42,22,42,21,20,20,20,22,41,25,27,29,52,100,77,High School Musical 2
1942,0,28,49,50,25,0,0,0,31,0,100,0,26,25,53,58,0,0,24,24,97,0,27,0,0,0,0,68,0,48,0,47,24,0,77,28,55,Two Lovers and a Bear
1943,2,0,53,35,27,32,31,38,35,19,18,14,1,14,12,25,22,10,11,10,11,7,14,1,10,7,7,7,9,15,15,2,2,2,37,94,100,Criminal Activities
1944,34,36,0,0,31,0,66,0,0,0,31,0,0,31,0,34,94,0,0,0,0,0,0,94,46,0,31,0,0,31,100,33,32,0,33,35,95,The Chumscrubber
1945,91,63,61,54,70,62,88,94,62,68,58,37,72,100,83,69,58,50,77,66,61,80,84,49,76,67,75,48,72,82,64,62,79,87,59,66,85,Shade
1946,19,26,50,29,31,23,36,57,52,21,18,20,25,16,19,32,37,21,15,14,13,16,23,26,18,8,8,10,9,11,11,26,28,35,74,100,84,House at the End of the Street
1947,6,13,41,45,18,25,33,28,21,28,54,33,9,100,89,44,34,57,64,39,40,48,33,9,33,33,55,58,40,43,31,7,18,21,15,21,26,Incendies
1948,0,32,96,48,100,81,0,0,35,27,97,24,0,0,0,32,31,0,0,24,0,26,0,71,0,0,24,24,0,0,0,72,0,25,52,0,63,Perrier's Bounty
1949,39,20,21,14,56,14,53,100,39,54,34,14,30,35,37,19,28,27,48,29,30,23,19,43,19,13,27,27,14,0,28,28,28,22,40,41,30,Elite Squad
1950,13,16,66,58,57,59,69,94,90,65,61,55,18,50,61,84,84,55,49,49,49,57,73,17,71,45,38,38,38,52,62,22,30,44,74,100,90,Annabelle
1951,40,27,50,45,64,48,26,24,13,53,31,41,30,31,16,27,25,32,16,25,16,16,17,4,37,36,9,22,22,10,21,16,58,48,73,100,86,Bran Nue Dae
1952,47,82,38,32,12,25,40,59,47,45,26,26,37,22,18,34,42,24,10,16,13,27,36,26,48,20,17,17,4,19,20,35,36,24,70,100,72,Friends with Money
1953,80,100,70,58,63,60,68,66,77,68,67,72,87,62,68,75,71,62,56,57,69,66,67,69,66,66,61,66,77,72,81,70,71,69,74,83,67,Shame
1954,42,54,51,31,51,37,46,60,58,41,31,37,35,11,52,45,54,26,48,32,28,42,9,59,36,32,31,43,17,37,18,21,31,48,35,59,100,Layer Cake
1955,83,92,89,85,79,87,75,87,90,81,83,86,85,81,81,85,86,81,85,79,87,89,100,81,93,83,81,85,79,83,77,82,82,75,86,89,82,The East
1956,0,0,0,0,0,11,11,37,36,18,22,0,19,22,11,0,24,72,24,11,44,11,0,18,35,0,100,0,14,23,12,12,59,0,12,25,18,A Home at the End of the World
1957,44,39,39,33,41,42,44,43,44,33,38,45,49,38,39,40,100,69,61,52,49,72,58,35,51,49,49,42,41,58,57,37,37,42,51,44,42,The Messenger
1958,100,92,51,51,50,51,51,51,53,53,51,49,90,49,51,51,54,53,53,49,50,53,54,70,52,55,55,57,53,55,58,61,72,66,59,66,59,Tracker
1959,94,90,76,75,94,92,96,94,91,70,75,92,87,93,93,96,90,74,79,90,94,94,100,73,89,75,74,90,94,95,93,76,89,92,94,86,88,Control
1960,62,73,51,44,30,31,39,36,40,35,16,33,56,28,30,25,36,18,39,14,14,23,21,60,21,15,15,18,15,13,12,53,60,59,100,90,96,The Damned United
1961,21,28,74,59,38,43,38,42,49,47,43,35,19,35,32,33,34,27,21,23,18,18,17,27,23,17,21,15,22,15,15,32,35,53,79,100,80,Fahrenheit 9/11
1962,64,88,34,32,24,27,28,40,48,38,30,23,72,32,34,44,43,31,37,35,32,52,67,61,85,100,48,37,34,38,54,48,49,44,45,55,49,The Wrestler
